Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
30-Nov-2020;14:26:21;default       ;95111     ;DIP_3;0.72;min;173.198;umol/l;humid;22.572;deg;252542;uV;25.403;°C;1018.250;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253549;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.996;
30-Nov-2020;14:26:22;default       ;95111     ;DIP_3;0.73;min;173.152;umol/l;humid;22.576;deg;252560;uV;25.400;°C;1018.170;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253542;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:23;default       ;95111     ;DIP_3;0.75;min;173.117;umol/l;humid;22.578;deg;252430;uV;25.402;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253516;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.996;
30-Nov-2020;14:26:24;default       ;95111     ;DIP_3;0.77;min;173.220;umol/l;humid;22.579;deg;252473;uV;25.378;°C;1018.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253521;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:25;default       ;95111     ;DIP_3;0.78;min;173.093;umol/l;humid;22.581;deg;253187;uV;25.398;°C;1018.340;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253525;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.000;
30-Nov-2020;14:26:26;default       ;95111     ;DIP_3;0.80;min;173.093;umol/l;humid;22.581;deg;251840;uV;25.398;°C;1018.300;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253519;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:26:27;default       ;95111     ;DIP_3;0.82;min;173.004;umol/l;humid;22.583;deg;251779;uV;25.410;°C;1018.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253512;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.997;
30-Nov-2020;14:26:28;default       ;95111     ;DIP_3;0.83;min;172.969;umol/l;humid;22.585;deg;251972;uV;25.411;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253502;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:26:29;default       ;95111     ;DIP_3;0.85;min;173.100;umol/l;humid;22.584;deg;251999;uV;25.388;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253501;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.997;
30-Nov-2020;14:26:30;default       ;95111     ;DIP_3;0.87;min;173.139;umol/l;humid;22.584;deg;252621;uV;25.380;°C;1018.190;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253480;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:31;default       ;95111     ;DIP_3;0.88;min;173.017;umol/l;humid;22.587;deg;251656;uV;25.396;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253482;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.997;
30-Nov-2020;14:26:32;default       ;95111     ;DIP_3;0.90;min;173.075;umol/l;humid;22.585;deg;251538;uV;25.390;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253475;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.996;
30-Nov-2020;14:26:33;default       ;95111     ;DIP_3;0.92;min;172.975;umol/l;humid;22.590;deg;251744;uV;25.395;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253478;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.996;
30-Nov-2020;14:26:34;default       ;95111     ;DIP_3;0.93;min;173.085;umol/l;humid;22.588;deg;251288;uV;25.379;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253465;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.996;
